source,jurisdiction,level,section,book,parent_title,node_title,normalized_title,node_type,suggested_saudi_domain,suggested_saudi_nizam,suggested_saudi_nizam_chapter,suggested_saudi_article_ref,saudi_nizam_url,suggested_hakeem_issue_path,mapping_type,confidence,needs_human_review
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,السَّلَم والاستصناع,الاستصناع,الاستصناع: الحكم والمشروعية,الاستصناع الحكم والمشروعيه,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,العقود الناقلة للملكية > البيع / الاستصناع,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > السَّلَم والاستصناع > الاستصناع > الاستصناع: الحكم والمشروعية,fiqh_seed,0.8,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,السَّلَم والاستصناع,الاستصناع,الاستصناع: الأركان,الاستصناع الاركان,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,العقود الناقلة للملكية > البيع / الاستصناع,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > السَّلَم والاستصناع > الاستصناع > الاستصناع: الأركان,fiqh_seed,0.8,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,السَّلَم والاستصناع,الاستصناع,الاستصناع: الشروط المعتبرة,الاستصناع الشروط المعتبره,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,العقود الناقلة للملكية > البيع / الاستصناع,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > السَّلَم والاستصناع > الاستصناع > الاستصناع: الشروط المعتبرة,fiqh_seed,0.8,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,السَّلَم والاستصناع,الاستصناع,الاستصناع: الأنواع والأقسام,الاستصناع الانواع والاقسام,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,العقود الناقلة للملكية > البيع / الاستصناع,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > السَّلَم والاستصناع > الاستصناع > الاستصناع: الأنواع والأقسام,fiqh_seed,0.8,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,السَّلَم والاستصناع,الاستصناع,الاستصناع: الصور والتطبيقات,الاستصناع الصور والتطبيقات,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,العقود الناقلة للملكية > البيع / الاستصناع,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > السَّلَم والاستصناع > الاستصناع > الاستصناع: الصور والتطبيقات,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,السَّلَم والاستصناع,الاستصناع,الاستصناع: الموانع وما يبطله ويفسده,الاستصناع الموانع وما يبطله ويفسده,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,العقود الناقلة للملكية > البيع / الاستصناع,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > السَّلَم والاستصناع > الاستصناع > الاستصناع: الموانع وما يبطله ويفسده,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,السَّلَم والاستصناع,الاستصناع,الاستصناع: الآثار والأحكام المترتبة,الاستصناع الاثار والاحكام المترتبه,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,العقود الناقلة للملكية > البيع / الاستصناع,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > السَّلَم والاستصناع > الاستصناع > الاستصناع: الآثار والأحكام المترتبة,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,السَّلَم والاستصناع,الاستصناع,الاستصناع: الضمان والمسؤولية,الاستصناع الضمان والمسووليه,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,العقود الناقلة للملكية > البيع / الاستصناع,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > السَّلَم والاستصناع > الاستصناع > الاستصناع: الضمان والمسؤولية,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,السَّلَم والاستصناع,الاستصناع,الاستصناع: الخيار والفسخ والانفساخ,الاستصناع الخيار والفسخ والانفساخ,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,العقود الناقلة للملكية > البيع / الاستصناع,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > السَّلَم والاستصناع > الاستصناع > الاستصناع: الخيار والفسخ والانفساخ,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,السَّلَم والاستصناع,الاستصناع,الاستصناع: النزاع وطرق الإثبات,الاستصناع النزاع وطرق الاثبات,evidence_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,العقود الناقلة للملكية > البيع / الاستصناع,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > السَّلَم والاستصناع > الاستصناع > الاستصناع: النزاع وطرق الإثبات,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,السَّلَم والاستصناع,الاستصناع,الاستصناع: التكييف النظامي السعودي,الاستصناع التكييف النظامي السعودي,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,العقود الناقلة للملكية > البيع / الاستصناع,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > السَّلَم والاستصناع > الاستصناع > الاستصناع: التكييف النظامي السعودي,fiqh_seed,0.55,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,السَّلَم والاستصناع,الاستصناع,الاستصناع: التطبيقات والنوازل المعاصرة,الاستصناع التطبيقات والنوازل المعاصره,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,العقود الناقلة للملكية > البيع / الاستصناع,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > السَّلَم والاستصناع > الاستصناع > الاستصناع: التطبيقات والنوازل المعاصرة,fiqh_seed,0.55,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,4,المعاملات المالية,السَّلَم والاستصناع,الاستصناع,الاستصناع: الخلاف الفقهي بين المذاهب الأربعة,الاستصناع الخلاف الفقهي بين المذاهب الاربعه,transactions_issue,المعاملات المدنية / التجارية,نظام المعاملات المدنية,العقود الناقلة للملكية > البيع / الاستصناع,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > السَّلَم والاستصناع > الاستصناع > الاستصناع: الخلاف الفقهي بين المذاهب الأربعة,fiqh_seed,0.7,True
Kuwaiti Fiqh Encyclopedia (الموسوعة الفقهية الكويتية),Fiqh,2,المعاملات المالية,الخيارات,المعاملات المالية,الخيارات,الخيارات,fiqh_book,المعاملات المدنية / التجارية,نظام المعاملات المدنية,أحكام العقد > الخيارات وفسخ العقد والعيوب,يُحدَّد بالمراجعة,https://laws.moj.gov.sa/ar/legislation/PBbHmywh1XMp-Kyv3NtQLg,المعاملات المالية > الخيارات,fiqh_seed,0.8,True
